height,width,total_pixels,worm_pixels,leaf_pixels,bg_pixels,pct_worm,pct_leaf,pct_bg,pct_worm_foreground,num_worm_blobs,mean_worm_blob_area,num_leaf_blobs,mean_leaf_blob_area,image_name,path,label
1038,1559,1618242,508197,197899,912146,31.404,12.229,56.366,71.973,180,2823.317,404,489.849,IMG_3014_mask.png,../data/heuristics/semantic_seg/IMG_3014_mask.png,1
1038,1559,1618242,493190,202041,923011,30.477,12.485,57.038,70.939,133,3708.195,455,444.046,IMG_3015_mask.png,../data/heuristics/semantic_seg/IMG_3015_mask.png,1
1038,1559,1618242,487465,217893,912884,30.123,13.465,56.412,69.109,150,3249.767,518,420.643,IMG_3016_mask.png,../data/heuristics/semantic_seg/IMG_3016_mask.png,0
1038,1559,1618242,530804,205142,882296,32.801,12.677,54.522,72.125,182,2916.505,521,393.747,IMG_3017_mask.png,../data/heuristics/semantic_seg/IMG_3017_mask.png,1
1038,1559,1618242,496219,197198,924825,30.664,12.186,57.15,71.561,143,3470.063,468,421.363,IMG_3018_mask.png,../data/heuristics/semantic_seg/IMG_3018_mask.png,1
1038,1559,1618242,546869,193710,877663,33.794,11.97,54.236,73.843,188,2908.878,421,460.119,IMG_3019_mask.png,../data/heuristics/semantic_seg/IMG_3019_mask.png,1
1038,1559,1618242,539714,197637,880891,33.352,12.213,54.435,73.196,138,3910.971,419,471.687,IMG_3020_mask.png,../data/heuristics/semantic_seg/IMG_3020_mask.png,1
1038,1559,1618242,529687,190425,898130,32.732,11.767,55.5,73.556,178,2975.77,432,440.799,IMG_3021_mask.png,../data/heuristics/semantic_seg/IMG_3021_mask.png,1
1038,1559,1618242,458309,171795,988138,28.321,10.616,61.062,72.735,179,2560.385,358,479.874,IMG_3022_mask.png,../data/heuristics/semantic_seg/IMG_3022_mask.png,1
1038,1559,1618242,543473,161692,913077,33.584,9.992,56.424,77.07,165,3293.776,363,445.433,IMG_3023_mask.png,../data/heuristics/semantic_seg/IMG_3023_mask.png,1
1038,1559,1618242,522733,187912,907597,32.303,11.612,56.085,73.558,122,4284.697,407,461.7,IMG_3024_mask.png,../data/heuristics/semantic_seg/IMG_3024_mask.png,1
1038,1559,1618242,526841,180885,910516,32.556,11.178,56.266,74.441,155,3398.974,394,459.099,IMG_3025_mask.png,../data/heuristics/semantic_seg/IMG_3025_mask.png,1
1038,1559,1618242,527083,184828,906331,32.571,11.422,56.007,74.038,149,3537.47,469,394.09,IMG_3026_mask.png,../data/heuristics/semantic_seg/IMG_3026_mask.png,1
1038,1559,1618242,506095,168538,943609,31.274,10.415,58.311,75.018,213,2376.033,444,379.59,IMG_3027_mask.png,../data/heuristics/semantic_seg/IMG_3027_mask.png,1
1038,1559,1618242,520861,164543,932838,32.187,10.168,57.645,75.993,207,2516.237,381,431.871,IMG_3028_mask.png,../data/heuristics/semantic_seg/IMG_3028_mask.png,1
1038,1559,1618242,526413,137445,954384,32.53,8.493,58.977,79.296,195,2699.554,359,382.855,IMG_3029_mask.png,../data/heuristics/semantic_seg/IMG_3029_mask.png,1
1038,1559,1618242,535402,165527,917313,33.085,10.229,56.686,76.385,182,2941.769,371,446.164,IMG_3030_mask.png,../data/heuristics/semantic_seg/IMG_3030_mask.png,1
1038,1559,1618242,528124,153101,937017,32.636,9.461,57.903,77.526,192,2750.646,377,406.103,IMG_3031_mask.png,../data/heuristics/semantic_seg/IMG_3031_mask.png,1
1038,1559,1618242,482668,166204,969370,29.827,10.271,59.903,74.386,142,3399.07,381,436.231,IMG_3032_mask.png,../data/heuristics/semantic_seg/IMG_3032_mask.png,1
1038,1559,1618242,514688,157305,946249,31.805,9.721,58.474,76.591,192,2680.667,379,415.053,IMG_3033_mask.png,../data/heuristics/semantic_seg/IMG_3033_mask.png,1
1038,1559,1618242,490739,149230,978273,30.325,9.222,60.453,76.682,166,2956.259,346,431.301,IMG_3034_mask.png,../data/heuristics/semantic_seg/IMG_3034_mask.png,1
1038,1559,1618242,497075,161050,960117,30.717,9.952,59.331,75.529,172,2889.971,430,374.535,IMG_3035_mask.png,../data/heuristics/semantic_seg/IMG_3035_mask.png,1
1038,1559,1618242,524209,147610,946423,32.394,9.122,58.485,78.028,185,2833.562,397,371.814,IMG_3036_mask.png,../data/heuristics/semantic_seg/IMG_3036_mask.png,1
1038,1559,1618242,509060,146907,962275,31.458,9.078,59.464,77.605,185,2751.676,375,391.752,IMG_3037_mask.png,../data/heuristics/semantic_seg/IMG_3037_mask.png,1
1038,1559,1618242,530086,138301,949855,32.757,8.546,58.697,79.308,167,3174.168,365,378.907,IMG_3038_mask.png,../data/heuristics/semantic_seg/IMG_3038_mask.png,1
1038,1559,1618242,482820,132583,1002839,29.836,8.193,61.971,78.456,192,2514.688,352,376.656,IMG_3039_mask.png,../data/heuristics/semantic_seg/IMG_3039_mask.png,1
1038,1559,1618242,470648,146514,1001080,29.084,9.054,61.862,76.26,188,2503.447,335,437.355,IMG_3040_mask.png,../data/heuristics/semantic_seg/IMG_3040_mask.png,1
1038,1559,1618242,357237,97263,1163742,22.076,6.01,71.914,78.6,236,1513.716,312,311.74,IMG_3041_mask.png,../data/heuristics/semantic_seg/IMG_3041_mask.png,1
1038,1559,1618242,350629,90421,1177192,21.667,5.588,72.745,79.499,308,1138.406,313,288.885,IMG_3042_mask.png,../data/heuristics/semantic_seg/IMG_3042_mask.png,1
1038,1559,1618242,381324,117437,1119481,23.564,7.257,69.179,76.454,257,1483.751,359,327.123,IMG_3043_mask.png,../data/heuristics/semantic_seg/IMG_3043_mask.png,1
1038,1559,1618242,399436,115522,1103284,24.683,7.139,68.178,77.567,257,1554.226,404,285.946,IMG_3044_mask.png,../data/heuristics/semantic_seg/IMG_3044_mask.png,1
1038,1559,1618242,355381,86076,1176785,21.961,5.319,72.72,80.502,281,1264.701,260,331.062,IMG_3045_mask.png,../data/heuristics/semantic_seg/IMG_3045_mask.png,1
1038,1559,1618242,340247,81042,1196953,21.026,5.008,73.966,80.763,280,1215.168,234,346.333,IMG_3046_mask.png,../data/heuristics/semantic_seg/IMG_3046_mask.png,1
1038,1559,1618242,317811,71084,1229347,19.639,4.393,75.968,81.722,277,1147.332,186,382.172,IMG_3047_mask.png,../data/heuristics/semantic_seg/IMG_3047_mask.png,1
1038,1559,1618242,339963,73448,1204831,21.008,4.539,74.453,82.234,281,1209.833,211,348.095,IMG_3048_mask.png,../data/heuristics/semantic_seg/IMG_3048_mask.png,1
1038,1559,1618242,207692,869941,540609,12.834,53.758,33.407,19.273,81,2564.099,162,5370.006,IMG_3049_mask.png,../data/heuristics/semantic_seg/IMG_3049_mask.png,0
1038,1559,1618242,169322,795985,652935,10.463,49.188,40.348,17.541,96,1763.771,222,3585.518,IMG_3050_mask.png,../data/heuristics/semantic_seg/IMG_3050_mask.png,0
1038,1559,1618242,176857,801449,639936,10.929,49.526,39.545,18.078,102,1733.892,250,3205.796,IMG_3051_mask.png,../data/heuristics/semantic_seg/IMG_3051_mask.png,0
1038,1559,1618242,186652,828710,602880,11.534,51.211,37.255,18.383,86,2170.372,215,3854.465,IMG_3052_mask.png,../data/heuristics/semantic_seg/IMG_3052_mask.png,0
1038,1559,1618242,172960,797374,647908,10.688,49.274,40.038,17.825,103,1679.223,258,3090.597,IMG_3053_mask.png,../data/heuristics/semantic_seg/IMG_3053_mask.png,0
1038,1559,1618242,172684,798777,646781,10.671,49.361,39.968,17.776,96,1798.792,226,3534.412,IMG_3054_mask.png,../data/heuristics/semantic_seg/IMG_3054_mask.png,0
1038,1559,1618242,199850,566096,852296,12.35,34.982,52.668,26.092,115,1737.826,215,2633.005,IMG_3055_mask.png,../data/heuristics/semantic_seg/IMG_3055_mask.png,0
1038,1559,1618242,1131948,476183,10111,69.949,29.426,0.625,70.389,842,1344.356,1577,301.955,IMG_3056_mask.png,../data/heuristics/semantic_seg/IMG_3056_mask.png,-1
1038,1559,1618242,199269,575171,843802,12.314,35.543,52.143,25.731,118,1688.72,174,3305.58,IMG_3057_mask.png,../data/heuristics/semantic_seg/IMG_3057_mask.png,0
1038,1559,1618242,195880,607633,814729,12.104,37.549,50.347,24.378,117,1674.188,202,3008.084,IMG_3058_mask.png,../data/heuristics/semantic_seg/IMG_3058_mask.png,0
1038,1559,1618242,209904,602814,805524,12.971,37.251,49.778,25.827,116,1809.517,201,2999.075,IMG_3059_mask.png,../data/heuristics/semantic_seg/IMG_3059_mask.png,0
1038,1559,1618242,210874,634689,772679,13.031,39.221,47.748,24.939,129,1634.682,229,2771.568,IMG_3060_mask.png,../data/heuristics/semantic_seg/IMG_3060_mask.png,0
1038,1559,1618242,220316,613922,784004,13.615,37.938,48.448,26.409,119,1851.395,188,3265.543,IMG_3061_mask.png,../data/heuristics/semantic_seg/IMG_3061_mask.png,0
1038,1559,1618242,218849,661721,737672,13.524,40.891,45.585,24.853,141,1552.121,228,2902.285,IMG_3062_mask.png,../data/heuristics/semantic_seg/IMG_3062_mask.png,0
1038,1559,1618242,237851,638196,742195,14.698,39.438,45.864,27.15,132,1801.902,251,2542.614,IMG_3063_mask.png,../data/heuristics/semantic_seg/IMG_3063_mask.png,0
1038,1559,1618242,240515,687464,690263,14.863,42.482,42.655,25.918,133,1808.383,270,2546.163,IMG_3064_mask.png,../data/heuristics/semantic_seg/IMG_3064_mask.png,0
1038,1559,1618242,263151,685455,669636,16.262,42.358,41.38,27.741,127,2072.055,305,2247.393,IMG_3065_mask.png,../data/heuristics/semantic_seg/IMG_3065_mask.png,0
1038,1559,1618242,275020,630343,712879,16.995,38.952,44.053,30.377,129,2131.938,277,2275.606,IMG_3066_mask.png,../data/heuristics/semantic_seg/IMG_3066_mask.png,0
1038,1559,1618242,294892,644813,678537,18.223,39.847,41.931,31.381,140,2106.371,302,2135.142,IMG_3067_mask.png,../data/heuristics/semantic_seg/IMG_3067_mask.png,0
1038,1559,1618242,303479,669920,644843,18.754,41.398,39.848,31.177,133,2281.797,305,2196.459,IMG_3068_mask.png,../data/heuristics/semantic_seg/IMG_3068_mask.png,0
1038,1559,1618242,316713,675690,625839,19.571,41.755,38.674,31.914,124,2554.137,308,2193.799,IMG_3069_mask.png,../data/heuristics/semantic_seg/IMG_3069_mask.png,0
1038,1559,1618242,334021,643123,641098,20.641,39.742,39.617,34.183,140,2385.864,393,1636.445,IMG_3070_mask.png,../data/heuristics/semantic_seg/IMG_3070_mask.png,0
1038,1559,1618242,349301,660208,608733,21.585,40.798,37.617,34.601,139,2512.957,404,1634.178,IMG_3071_mask.png,../data/heuristics/semantic_seg/IMG_3071_mask.png,0
1038,1559,1618242,361012,614367,642863,22.309,37.965,39.726,37.012,139,2597.209,387,1587.512,IMG_3072_mask.png,../data/heuristics/semantic_seg/IMG_3072_mask.png,0
1038,1559,1618242,388220,628068,601954,23.99,38.812,37.198,38.2,131,2963.511,371,1692.906,IMG_3073_mask.png,../data/heuristics/semantic_seg/IMG_3073_mask.png,0
1038,1559,1618242,395195,538288,684759,24.421,33.264,42.315,42.336,137,2884.635,433,1243.159,IMG_3074_mask.png,../data/heuristics/semantic_seg/IMG_3074_mask.png,0
1038,1559,1618242,406454,573037,638751,25.117,35.411,39.472,41.496,156,2605.474,464,1234.994,IMG_3075_mask.png,../data/heuristics/semantic_seg/IMG_3075_mask.png,0
1038,1559,1618242,424447,569039,624756,26.229,35.164,38.607,42.723,144,2947.549,494,1151.901,IMG_3076_mask.png,../data/heuristics/semantic_seg/IMG_3076_mask.png,0
1038,1559,1618242,444426,538997,634819,27.464,33.308,39.229,45.192,138,3220.478,535,1007.471,IMG_3077_mask.png,../data/heuristics/semantic_seg/IMG_3077_mask.png,0
1038,1559,1618242,457355,522106,638781,28.262,32.264,39.474,46.695,148,3090.236,589,886.428,IMG_3078_mask.png,../data/heuristics/semantic_seg/IMG_3078_mask.png,0
1038,1559,1618242,463716,463381,691145,28.656,28.635,42.71,50.018,156,2972.538,504,919.407,IMG_3079_mask.png,../data/heuristics/semantic_seg/IMG_3079_mask.png,0
1038,1559,1618242,472601,438747,706894,29.205,27.113,43.683,51.857,165,2864.248,540,812.494,IMG_3080_mask.png,../data/heuristics/semantic_seg/IMG_3080_mask.png,0
1038,1559,1618242,479543,448887,689812,29.634,27.739,42.627,51.651,152,3154.888,557,805.901,IMG_3081_mask.png,../data/heuristics/semantic_seg/IMG_3081_mask.png,0
1038,1559,1618242,485672,396677,735893,30.012,24.513,45.475,55.043,162,2997.975,542,731.876,IMG_3082_mask.png,../data/heuristics/semantic_seg/IMG_3082_mask.png,0
1038,1559,1618242,474595,380105,763542,29.328,23.489,47.183,55.528,162,2929.599,581,654.225,IMG_3083_mask.png,../data/heuristics/semantic_seg/IMG_3083_mask.png,0
1038,1559,1618242,493761,382743,741738,30.512,23.652,45.836,56.333,163,3029.209,594,644.348,IMG_3084_mask.png,../data/heuristics/semantic_seg/IMG_3084_mask.png,0
1038,1559,1618242,499154,381816,737272,30.845,23.594,45.56,56.66,157,3179.325,619,616.827,IMG_3085_mask.png,../data/heuristics/semantic_seg/IMG_3085_mask.png,1
1038,1559,1618242,494987,363381,759874,30.588,22.455,46.957,57.666,169,2928.917,591,614.858,IMG_3086_mask.png,../data/heuristics/semantic_seg/IMG_3086_mask.png,1
1038,1559,1618242,472062,301783,844397,29.171,18.649,52.18,61.002,221,2136.027,585,515.868,IMG_3087_mask.png,../data/heuristics/semantic_seg/IMG_3087_mask.png,0
1038,1559,1618242,486853,305274,826115,30.085,18.865,51.05,61.461,185,2631.638,570,535.568,IMG_3088_mask.png,../data/heuristics/semantic_seg/IMG_3088_mask.png,1
1038,1559,1618242,472747,276000,869495,29.214,17.056,53.731,63.138,217,2178.558,559,493.739,IMG_3089_mask.png,../data/heuristics/semantic_seg/IMG_3089_mask.png,1
1038,1559,1618242,477763,283351,857128,29.524,17.51,52.967,62.772,207,2308.034,630,449.763,IMG_3090_mask.png,../data/heuristics/semantic_seg/IMG_3090_mask.png,1
1038,1559,1618242,456651,249689,911902,28.219,15.43,56.351,64.65,225,2029.56,500,499.378,IMG_3091_mask.png,../data/heuristics/semantic_seg/IMG_3091_mask.png,1
1038,1559,1618242,464977,255474,897791,28.733,15.787,55.479,64.54,209,2224.77,526,485.692,IMG_3092_mask.png,../data/heuristics/semantic_seg/IMG_3092_mask.png,1
1038,1559,1618242,448032,251779,918431,27.686,15.559,56.755,64.022,214,2093.607,623,404.14,IMG_3093_mask.png,../data/heuristics/semantic_seg/IMG_3093_mask.png,1
1038,1559,1618242,466413,245047,906782,28.822,15.143,56.035,65.557,216,2159.319,532,460.615,IMG_3094_mask.png,../data/heuristics/semantic_seg/IMG_3094_mask.png,1
1038,1559,1618242,444602,228045,945595,27.474,14.092,58.433,66.097,231,1924.684,509,448.026,IMG_3095_mask.png,../data/heuristics/semantic_seg/IMG_3095_mask.png,1
1038,1559,1618242,419781,212986,985475,25.941,13.162,60.898,66.341,261,1608.356,471,452.2,IMG_3096_mask.png,../data/heuristics/semantic_seg/IMG_3096_mask.png,1
1038,1559,1618242,432862,197956,987424,26.749,12.233,61.018,68.619,286,1513.503,423,467.981,IMG_3097_mask.png,../data/heuristics/semantic_seg/IMG_3097_mask.png,1
1038,1559,1618242,448020,214201,956021,27.686,13.237,59.078,67.654,253,1770.83,564,379.789,IMG_3098_mask.png,../data/heuristics/semantic_seg/IMG_3098_mask.png,1
1038,1559,1618242,408767,193051,1016424,25.26,11.93,62.81,67.922,250,1635.068,494,390.791,IMG_3099_mask.png,../data/heuristics/semantic_seg/IMG_3099_mask.png,1
1038,1559,1618242,412724,184286,1021232,25.504,11.388,63.107,69.132,250,1650.896,514,358.533,IMG_3100_mask.png,../data/heuristics/semantic_seg/IMG_3100_mask.png,1
1038,1559,1618242,415283,175076,1027883,25.663,10.819,63.518,70.344,264,1573.042,516,339.295,IMG_3101_mask.png,../data/heuristics/semantic_seg/IMG_3101_mask.png,1
1038,1559,1618242,387377,157287,1073578,23.938,9.72,66.342,71.122,313,1237.626,368,427.41,IMG_3102_mask.png,../data/heuristics/semantic_seg/IMG_3102_mask.png,1
1038,1559,1618242,404586,163992,1049664,25.002,10.134,64.864,71.158,275,1471.222,456,359.632,IMG_3103_mask.png,../data/heuristics/semantic_seg/IMG_3103_mask.png,1
1038,1559,1618242,368035,156479,1093728,22.743,9.67,67.587,70.167,304,1210.641,406,385.416,IMG_3104_mask.png,../data/heuristics/semantic_seg/IMG_3104_mask.png,1
1038,1559,1618242,372090,145320,1100832,22.993,8.98,68.026,71.914,293,1269.932,373,389.598,IMG_3105_mask.png,../data/heuristics/semantic_seg/IMG_3105_mask.png,1
1038,1559,1618242,323924,124540,1169778,20.017,7.696,72.287,72.23,326,993.632,309,403.042,IMG_3106_mask.png,../data/heuristics/semantic_seg/IMG_3106_mask.png,1
1038,1559,1618242,354771,137026,1126445,21.923,8.468,69.609,72.138,317,1119.151,334,410.257,IMG_3107_mask.png,../data/heuristics/semantic_seg/IMG_3107_mask.png,1
1038,1559,1618242,330611,128906,1158725,20.43,7.966,71.604,71.948,312,1059.651,326,395.417,IMG_3108_mask.png,../data/heuristics/semantic_seg/IMG_3108_mask.png,1
1038,1559,1618242,303334,113125,1201783,18.745,6.991,74.265,72.836,333,910.913,273,414.377,IMG_3109_mask.png,../data/heuristics/semantic_seg/IMG_3109_mask.png,1
1038,1559,1618242,326911,109783,1181548,20.202,6.784,73.014,74.86,343,953.093,261,420.625,IMG_3110_mask.png,../data/heuristics/semantic_seg/IMG_3110_mask.png,1
1038,1559,1618242,315595,115653,1186994,19.502,7.147,73.351,73.182,310,1018.048,303,381.693,IMG_3111_mask.png,../data/heuristics/semantic_seg/IMG_3111_mask.png,1
1038,1559,1618242,340509,121144,1156589,21.042,7.486,71.472,73.759,318,1070.783,340,356.306,IMG_3112_mask.png,../data/heuristics/semantic_seg/IMG_3112_mask.png,1
1038,1559,1618242,342240,116372,1159630,21.149,7.191,71.66,74.625,329,1040.243,313,371.796,IMG_3113_mask.png,../data/heuristics/semantic_seg/IMG_3113_mask.png,1
1038,1559,1618242,308966,115963,1193313,19.093,7.166,73.741,72.71,313,987.112,282,411.216,IMG_3114_mask.png,../data/heuristics/semantic_seg/IMG_3114_mask.png,1
1038,1559,1618242,329645,119664,1168933,20.371,7.395,72.235,73.367,327,1008.089,297,402.909,IMG_3115_mask.png,../data/heuristics/semantic_seg/IMG_3115_mask.png,1
1038,1559,1618242,293065,90558,1234619,18.11,5.596,76.294,76.394,355,825.535,235,385.353,IMG_3116_mask.png,../data/heuristics/semantic_seg/IMG_3116_mask.png,1
1038,1559,1618242,292253,106751,1219238,18.06,6.597,75.343,73.246,343,852.05,272,392.467,IMG_3117_mask.png,../data/heuristics/semantic_seg/IMG_3117_mask.png,1
1038,1559,1618242,334188,126372,1157682,20.651,7.809,71.539,72.561,314,1064.293,371,340.625,IMG_3118_mask.png,../data/heuristics/semantic_seg/IMG_3118_mask.png,1
1038,1559,1618242,302995,108020,1207227,18.724,6.675,74.601,73.719,329,920.957,264,409.167,IMG_3119_mask.png,../data/heuristics/semantic_seg/IMG_3119_mask.png,1
1038,1559,1618242,320862,119904,1177476,19.828,7.41,72.763,72.796,325,987.268,367,326.714,IMG_3120_mask.png,../data/heuristics/semantic_seg/IMG_3120_mask.png,1
1038,1559,1618242,286381,107692,1224169,17.697,6.655,75.648,72.672,320,894.941,276,390.188,IMG_3121_mask.png,../data/heuristics/semantic_seg/IMG_3121_mask.png,1
1038,1559,1618242,267126,87316,1263800,16.507,5.396,78.097,75.365,329,811.933,218,400.532,IMG_3122_mask.png,../data/heuristics/semantic_seg/IMG_3122_mask.png,1
1038,1559,1618242,284663,94492,1239087,17.591,5.839,76.57,75.078,306,930.271,274,344.861,IMG_3123_mask.png,../data/heuristics/semantic_seg/IMG_3123_mask.png,1
1038,1559,1618242,284377,84223,1249642,17.573,5.205,77.222,77.151,347,819.53,275,306.265,IMG_3124_mask.png,../data/heuristics/semantic_seg/IMG_3124_mask.png,1
1038,1559,1618242,302049,91804,1224389,18.665,5.673,75.662,76.691,334,904.338,274,335.051,IMG_3125_mask.png,../data/heuristics/semantic_seg/IMG_3125_mask.png,1
1038,1559,1618242,235614,73708,1308920,14.56,4.555,80.885,76.171,319,738.602,199,370.392,IMG_3126_mask.png,../data/heuristics/semantic_seg/IMG_3126_mask.png,1
1038,1559,1618242,234249,63906,1320087,14.476,3.949,81.575,78.566,313,748.399,169,378.142,IMG_3127_mask.png,../data/heuristics/semantic_seg/IMG_3127_mask.png,1
1038,1559,1618242,279721,75919,1262602,17.285,4.691,78.023,78.653,376,743.939,206,368.539,IMG_3128_mask.png,../data/heuristics/semantic_seg/IMG_3128_mask.png,1
1038,1559,1618242,235917,71293,1311032,14.579,4.406,81.016,76.793,307,768.459,187,381.246,IMG_3129_mask.png,../data/heuristics/semantic_seg/IMG_3129_mask.png,1
1038,1559,1618242,284378,80045,1253819,17.573,4.946,77.48,78.035,331,859.148,232,345.022,IMG_3130_mask.png,../data/heuristics/semantic_seg/IMG_3130_mask.png,1
1038,1559,1618242,250584,69434,1298224,15.485,4.291,80.224,78.303,304,824.289,226,307.23,IMG_3131_mask.png,../data/heuristics/semantic_seg/IMG_3131_mask.png,1
1038,1559,1618242,252836,66535,1298871,15.624,4.112,80.264,79.167,327,773.199,164,405.701,IMG_3132_mask.png,../data/heuristics/semantic_seg/IMG_3132_mask.png,1
1038,1559,1618242,262393,76200,1279649,16.215,4.709,79.076,77.495,306,857.493,245,311.02,IMG_3133_mask.png,../data/heuristics/semantic_seg/IMG_3133_mask.png,1
1038,1559,1618242,241462,54749,1322031,14.921,3.383,81.696,81.517,297,813.003,150,364.993,IMG_3134_mask.png,../data/heuristics/semantic_seg/IMG_3134_mask.png,1
1038,1559,1618242,244106,55134,1319002,15.085,3.407,81.508,81.575,297,821.906,156,353.423,IMG_3135_mask.png,../data/heuristics/semantic_seg/IMG_3135_mask.png,1
1038,1559,1618242,275347,69304,1273591,17.015,4.283,78.702,79.892,335,821.931,218,317.908,IMG_3136_mask.png,../data/heuristics/semantic_seg/IMG_3136_mask.png,1
1038,1559,1618242,259239,67762,1291241,16.02,4.187,79.793,79.278,346,749.246,210,322.676,IMG_3137_mask.png,../data/heuristics/semantic_seg/IMG_3137_mask.png,1
1038,1559,1618242,217370,58343,1342529,13.432,3.605,82.962,78.839,300,724.567,149,391.564,IMG_3138_mask.png,../data/heuristics/semantic_seg/IMG_3138_mask.png,1
1038,1559,1618242,216762,68879,1332601,13.395,4.256,82.349,75.886,274,791.102,209,329.565,IMG_3139_mask.png,../data/heuristics/semantic_seg/IMG_3139_mask.png,1
1038,1559,1618242,226536,53157,1338549,13.999,3.285,82.716,80.995,300,755.12,135,393.756,IMG_3140_mask.png,../data/heuristics/semantic_seg/IMG_3140_mask.png,1
1038,1559,1618242,217176,53459,1347607,13.42,3.304,83.276,80.247,295,736.19,165,323.994,IMG_3141_mask.png,../data/heuristics/semantic_seg/IMG_3141_mask.png,1
1038,1559,1618242,240930,61205,1316107,14.888,3.782,81.329,79.742,291,827.938,210,291.452,IMG_3142_mask.png,../data/heuristics/semantic_seg/IMG_3142_mask.png,1
1038,1559,1618242,234652,35132,1348458,14.5,2.171,83.329,86.978,297,790.074,115,305.496,IMG_3143_mask.png,../data/heuristics/semantic_seg/IMG_3143_mask.png,1
1038,1559,1618242,250385,45285,1322572,15.473,2.798,81.729,84.684,336,745.193,99,457.424,IMG_3144_mask.png,../data/heuristics/semantic_seg/IMG_3144_mask.png,1
1038,1559,1618242,239188,59821,1319233,14.781,3.697,81.523,79.994,360,664.411,209,286.225,IMG_3145_mask.png,../data/heuristics/semantic_seg/IMG_3145_mask.png,1
1038,1559,1618242,248447,64169,1305626,15.353,3.965,80.682,79.474,300,828.157,202,317.668,IMG_3146_mask.png,../data/heuristics/semantic_seg/IMG_3146_mask.png,1
1038,1559,1618242,242297,46815,1329130,14.973,2.893,82.134,83.807,305,794.416,126,371.548,IMG_3147_mask.png,../data/heuristics/semantic_seg/IMG_3147_mask.png,1
1038,1559,1618242,220131,37466,1360645,13.603,2.315,84.082,85.456,315,698.829,85,440.776,IMG_3148_mask.png,../data/heuristics/semantic_seg/IMG_3148_mask.png,1
1038,1559,1618242,246644,51321,1320277,15.241,3.171,81.587,82.776,341,723.296,149,344.436,IMG_3149_mask.png,../data/heuristics/semantic_seg/IMG_3149_mask.png,1
1038,1559,1618242,227505,42035,1348702,14.059,2.598,83.344,84.405,326,697.868,103,408.107,IMG_3150_mask.png,../data/heuristics/semantic_seg/IMG_3150_mask.png,1
1038,1559,1618242,208833,43918,1365491,12.905,2.714,84.381,82.624,314,665.073,119,369.059,IMG_3151_mask.png,../data/heuristics/semantic_seg/IMG_3151_mask.png,1
1038,1559,1618242,182900,34855,1400487,11.302,2.154,86.544,83.993,252,725.794,54,645.463,IMG_3152_mask.png,../data/heuristics/semantic_seg/IMG_3152_mask.png,1
1038,1559,1618242,228743,35374,1354125,14.135,2.186,83.679,86.607,341,670.801,106,333.717,IMG_3153_mask.png,../data/heuristics/semantic_seg/IMG_3153_mask.png,1
1038,1559,1618242,229795,50067,1338380,14.2,3.094,82.706,82.11,309,743.673,124,403.766,IMG_3154_mask.png,../data/heuristics/semantic_seg/IMG_3154_mask.png,1
1038,1559,1618242,214141,40298,1363803,13.233,2.49,84.277,84.162,302,709.076,99,407.051,IMG_3155_mask.png,../data/heuristics/semantic_seg/IMG_3155_mask.png,1
1038,1559,1618242,224500,50320,1343422,13.873,3.11,83.017,81.69,265,847.17,160,314.5,IMG_3156_mask.png,../data/heuristics/semantic_seg/IMG_3156_mask.png,1
1038,1559,1618242,219896,44222,1354124,13.589,2.733,83.679,83.257,282,779.773,115,384.539,IMG_3157_mask.png,../data/heuristics/semantic_seg/IMG_3157_mask.png,1
1038,1559,1618242,194179,57696,1366367,11.999,3.565,84.435,77.093,238,815.878,149,387.221,IMG_3158_mask.png,../data/heuristics/semantic_seg/IMG_3158_mask.png,1
1038,1559,1618242,221015,52547,1344680,13.658,3.247,83.095,80.792,288,767.413,166,316.548,IMG_3159_mask.png,../data/heuristics/semantic_seg/IMG_3159_mask.png,1
1038,1559,1618242,226031,66550,1325661,13.968,4.112,81.92,77.254,306,738.663,179,371.788,IMG_3160_mask.png,../data/heuristics/semantic_seg/IMG_3160_mask.png,1
1038,1559,1618242,228922,41109,1348211,14.146,2.54,83.313,84.776,284,806.063,104,395.279,IMG_3161_mask.png,../data/heuristics/semantic_seg/IMG_3161_mask.png,1
1038,1559,1618242,217546,54318,1346378,13.443,3.357,83.2,80.02,272,799.801,172,315.802,IMG_3162_mask.png,../data/heuristics/semantic_seg/IMG_3162_mask.png,1
1038,1559,1618242,234693,45213,1338336,14.503,2.794,82.703,83.847,300,782.31,161,280.826,IMG_3163_mask.png,../data/heuristics/semantic_seg/IMG_3163_mask.png,1
1038,1559,1618242,241093,64771,1312378,14.898,4.003,81.099,78.824,291,828.498,169,383.26,IMG_3164_mask.png,../data/heuristics/semantic_seg/IMG_3164_mask.png,1
1038,1559,1618242,196563,50594,1371085,12.147,3.126,84.727,79.53,266,738.959,147,344.177,IMG_3165_mask.png,../data/heuristics/semantic_seg/IMG_3165_mask.png,1
1038,1559,1618242,226470,37232,1354540,13.995,2.301,83.704,85.881,304,744.967,90,413.689,IMG_3166_mask.png,../data/heuristics/semantic_seg/IMG_3166_mask.png,1
1038,1559,1618242,212005,62281,1343956,13.101,3.849,83.05,77.293,297,713.822,185,336.654,IMG_3167_mask.png,../data/heuristics/semantic_seg/IMG_3167_mask.png,1
1038,1559,1618242,207954,57774,1352514,12.851,3.57,83.579,78.258,275,756.196,149,387.745,IMG_3168_mask.png,../data/heuristics/semantic_seg/IMG_3168_mask.png,1
